index,x,y,z,HoldTime,GimbalPitch
1999,2.6730594282460265,0.991347694564837,1,0.5,-90.0
2000,2.916550273866752,0.9662171962047155,1,0.5,-90.0
2001,3.1613521579803994,0.9705015397965928,1,0.5,-90.0
2002,3.4038636142321037,1.0041406625581335,1,0.5,-90.0
2003,3.6406372554695112,1.066659353334201,1,0.5,-90.0
2004,3.8681905318318166,1.157141130859328,1,0.5,-90.0
2005,4.083289165015905,1.274303126783835,1,0.5,-90.0
2006,4.282770052603476,1.4164258037954383,1,0.5,-90.0
2007,4.463798197621422,1.5814929507883255,1,0.5,-90.0
2008,4.62371186886014,1.7670815208207216,1,0.5,-90.0
2009,4.7602383628884715,1.9705584270965675,1,0.5,-90.0
2010,4.8713701924279045,2.1889370463791824,1,0.5,-90.0
2011,4.9555274487314795,2.4191192774131,1,0.5,-90.0
2012,5.011471957074063,2.657727131025652,1,0.5,-90.0
2013,5.038407128999614,2.901375963939451,1,0.5,-90.0
2014,5.035934804177423,3.146490957313746,1,0.5,-90.0
2015,5.004087111622454,3.389595711370307,1,0.5,-90.0
2016,4.943328240486964,3.627124223639182,1,0.5,-90.0
2017,4.8545167559969755,3.855708218299533,1,0.5,-90.0
2018,4.738951951952281,4.071995431270058,1,0.5,-90.0
2019,4.598269063974874,4.27291919442067,1,0.5,-90.0
2020,4.434527302804823,4.455533409740914,1,0.5,-90.0
2021,4.25004424494896,4.617248999221111,1,0.5,-90.0
2022,4.047520274390268,4.755694933120097,1,0.5,-90.0
2023,3.8298218897061482,4.868908123898483,1,0.5,-90.0
2024,3.600135227193056,4.955228326299295,1,0.5,-90.0
2025,3.361710907760066,5.013430780923006,1,0.5,-90.0
2026,3.1180376922534525,5.042660818558129,1,0.5,-90.0
2027,2.872563638710938,5.042501885646812,1,0.5,-90.0
2028,2.628879840833778,5.012953378604764,1,0.5,-90.0
2029,2.3904339573991895,4.954430415943219,1,0.5,-90.0
2030,2.1607134668295975,4.867785934317082,1,0.5,-90.0
2031,1.9429679962580928,4.754242494704057,1,0.5,-90.0
2032,1.7403816147440352,4.615457134504949,1,0.5,-90.0
2033,1.5558198135599675,4.453389382524039,1,0.5,-90.0
2034,1.391981048641897,4.270404925973434,1,0.5,-90.0
2035,1.2511827439439398,4.069087638919701,1,0.5,-90.0
2036,1.1354835368937524,3.8523759280239593,1,0.5,-90.0
2037,1.0465203824269185,3.623329745442472,1,0.5,-90.0
2038,0.9855946788379208,3.3852916463653275,1,0.5,-90.0
2039,0.9535695766896839,3.1416222815511023,1,0.5,-90.0
2040,0.9509152648891095,2.895876835334426,1,0.5,-90.0
2041,0.9776721094384944,2.6515242341808785,1,0.5,-90.0
2042,1.0334527382959977,2.412128810603932,1,0.5,-90.0
2043,1.1174728511778853,2.181069326977513,1,0.5,-90.0
2044,1.2285102204982865,1.9617154721206973,1,0.5,-90.0
2045,1.3650011426892317,1.7571627394016547,1,0.5,-90.0
2046,1.5249589290724472,1.570393718342854,1,0.5,-90.0
2047,1.7061302327340764,1.404043891005572,1,0.5,-90.0
2048,1.9058778976498465,1.2605386066244975,1,0.5,-90.0
